Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X
Datetime,,,,,,
2025-08-13 02:10:00+00:00,199.89300537109375,199.89300537109375,199.9080047607422,199.86199951171875,199.89500427246094,0
2025-08-13 02:15:00+00:00,199.93699645996094,199.93699645996094,199.96200561523438,199.8800048828125,199.89199829101562,0
2025-08-13 02:20:00+00:00,199.96200561523438,199.96200561523438,199.97799682617188,199.93800354003906,199.93800354003906,0
2025-08-13 02:25:00+00:00,199.93899536132812,199.93899536132812,199.96299743652344,199.9219970703125,199.95399475097656,0
2025-08-13 02:30:00+00:00,199.906005859375,199.906005859375,199.9429931640625,199.88099670410156,199.94200134277344,0
2025-08-13 02:35:00+00:00,199.91700744628906,199.91700744628906,199.9239959716797,199.8730010986328,199.90699768066406,0
2025-08-13 02:40:00+00:00,199.93600463867188,199.93600463867188,199.9499969482422,199.91000366210938,199.9149932861328,0
2025-08-13 02:45:00+00:00,199.91200256347656,199.91200256347656,199.94200134277344,199.8979949951172,199.9340057373047,0
2025-08-13 02:50:00+00:00,199.90499877929688,199.90499877929688,199.94500732421875,199.89599609375,199.91799926757812,0
2025-08-13 02:55:00+00:00,199.9040069580078,199.9040069580078,199.91700744628906,199.88099670410156,199.9010009765625,0
2025-08-13 03:00:00+00:00,199.93499755859375,199.93499755859375,199.96499633789062,199.8979949951172,199.90499877929688,0
2025-08-13 03:05:00+00:00,199.9149932861328,199.9149932861328,199.93499755859375,199.87399291992188,199.93099975585938,0
2025-08-13 03:10:00+00:00,199.91600036621094,199.91600036621094,199.9320068359375,199.88299560546875,199.92300415039062,0
2025-08-13 03:15:00+00:00,199.927001953125,199.927001953125,199.9340057373047,199.89700317382812,199.91000366210938,0
2025-08-13 03:20:00+00:00,199.95700073242188,199.95700073242188,199.97799682617188,199.93099975585938,199.93099975585938,0
2025-08-13 03:25:00+00:00,199.9340057373047,199.9340057373047,199.96800231933594,199.92999267578125,199.94900512695312,0
2025-08-13 03:30:00+00:00,199.90199279785156,199.90199279785156,199.94200134277344,199.8990020751953,199.93099975585938,0
2025-08-13 03:35:00+00:00,199.83599853515625,199.83599853515625,199.9199981689453,199.8159942626953,199.90199279785156,0
2025-08-13 03:40:00+00:00,199.8489990234375,199.8489990234375,199.86500549316406,199.82699584960938,199.8350067138672,0
2025-08-13 03:45:00+00:00,199.8679962158203,199.8679962158203,199.88699340820312,199.83999633789062,199.8470001220703,0
2025-08-13 03:50:00+00:00,199.88900756835938,199.88900756835938,199.9040069580078,199.8679962158203,199.8699951171875,0
2025-08-13 03:55:00+00:00,199.84500122070312,199.84500122070312,199.89500427246094,199.8419952392578,199.88900756835938,0
2025-08-13 04:00:00+00:00,199.8769989013672,199.8769989013672,199.89700317382812,199.8070068359375,199.8419952392578,0
2025-08-13 04:05:00+00:00,199.91099548339844,199.91099548339844,199.92100524902344,199.86599731445312,199.88099670410156,0
2025-08-13 04:10:00+00:00,199.89199829101562,199.89199829101562,199.91700744628906,199.875,199.91000366210938,0
2025-08-13 04:15:00+00:00,199.93699645996094,199.93699645996094,199.94200134277344,199.85299682617188,199.88600158691406,0
2025-08-13 04:20:00+00:00,199.93499755859375,199.93499755859375,199.9510040283203,199.91000366210938,199.93299865722656,0
2025-08-13 04:25:00+00:00,199.93699645996094,199.93699645996094,199.95700073242188,199.8979949951172,199.92999267578125,0
2025-08-13 04:30:00+00:00,199.9320068359375,199.9320068359375,199.968994140625,199.91600036621094,199.93699645996094,0
2025-08-13 04:35:00+00:00,199.88900756835938,199.88900756835938,199.94700622558594,199.8679962158203,199.92799377441406,0
2025-08-13 04:40:00+00:00,199.86300659179688,199.86300659179688,199.89700317382812,199.85699462890625,199.88999938964844,0
2025-08-13 04:45:00+00:00,199.85499572753906,199.85499572753906,199.88400268554688,199.8350067138672,199.86500549316406,0
2025-08-13 04:50:00+00:00,199.82400512695312,199.82400512695312,199.8699951171875,199.81100463867188,199.85400390625,0
2025-08-13 04:55:00+00:00,199.77699279785156,199.77699279785156,199.83599853515625,199.76499938964844,199.822998046875,0
2025-08-13 05:00:00+00:00,199.8070068359375,199.8070068359375,199.84300231933594,199.76600646972656,199.7760009765625,0
2025-08-13 05:05:00+00:00,199.7899932861328,199.7899932861328,199.82400512695312,199.77000427246094,199.8070068359375,0
2025-08-13 05:10:00+00:00,199.81700134277344,199.81700134277344,199.8249969482422,199.7830047607422,199.78599548339844,0
2025-08-13 05:15:00+00:00,199.82200622558594,199.82200622558594,199.85800170898438,199.79400634765625,199.8159942626953,0
2025-08-13 05:20:00+00:00,199.81199645996094,199.81199645996094,199.85000610351562,199.80499267578125,199.82200622558594,0
2025-08-13 05:25:00+00:00,199.80999755859375,199.80999755859375,199.8459930419922,199.80599975585938,199.81500244140625,0
2025-08-13 05:30:00+00:00,199.79800415039062,199.79800415039062,199.82200622558594,199.78199768066406,199.81300354003906,0
2025-08-13 05:35:00+00:00,199.7760009765625,199.7760009765625,199.81700134277344,199.77099609375,199.7989959716797,0
2025-08-13 05:40:00+00:00,199.78700256347656,199.78700256347656,199.79400634765625,199.75799560546875,199.77699279785156,0
2025-08-13 05:45:00+00:00,199.74400329589844,199.74400329589844,199.79299926757812,199.74099731445312,199.77999877929688,0
2025-08-13 05:50:00+00:00,199.74899291992188,199.74899291992188,199.74899291992188,199.70399475097656,199.7449951171875,0
2025-08-13 05:55:00+00:00,199.80599975585938,199.80599975585938,199.8350067138672,199.73800659179688,199.7469940185547,0
2025-08-13 06:00:00+00:00,199.74200439453125,199.74200439453125,199.85000610351562,199.73199462890625,199.81500244140625,0
2025-08-13 06:05:00+00:00,199.77200317382812,199.77200317382812,199.802001953125,199.72999572753906,199.74400329589844,0
2025-08-13 06:10:00+00:00,199.8040008544922,199.8040008544922,199.83099365234375,199.76100158691406,199.77499389648438,0
2025-08-13 06:15:00+00:00,199.74400329589844,199.74400329589844,199.80499267578125,199.73199462890625,199.802001953125,0
2025-08-13 06:20:00+00:00,199.70399475097656,199.70399475097656,199.75799560546875,199.6929931640625,199.74899291992188,0
2025-08-13 06:25:00+00:00,199.71400451660156,199.71400451660156,199.73800659179688,199.69500732421875,199.70399475097656,0
2025-08-13 06:30:00+00:00,199.68800354003906,199.68800354003906,199.7469940185547,199.67799377441406,199.71400451660156,0
2025-08-13 06:35:00+00:00,199.67799377441406,199.67799377441406,199.718994140625,199.67599487304688,199.68600463867188,0
2025-08-13 06:40:00+00:00,199.66799926757812,199.66799926757812,199.73800659179688,199.65899658203125,199.67999267578125,0
2025-08-13 06:45:00+00:00,199.66700744628906,199.66700744628906,199.68099975585938,199.63900756835938,199.66400146484375,0
2025-08-13 06:50:00+00:00,199.6959991455078,199.6959991455078,199.71200561523438,199.66299438476562,199.66700744628906,0
2025-08-13 06:55:00+00:00,199.73800659179688,199.73800659179688,199.75100708007812,199.69200134277344,199.697998046875,0
2025-08-13 07:00:00+00:00,199.7729949951172,199.7729949951172,199.78700256347656,199.73399353027344,199.73899841308594,0
2025-08-13 07:05:00+00:00,199.822998046875,199.822998046875,199.83999633789062,199.7220001220703,199.77000427246094,0
2025-08-13 07:10:00+00:00,199.80299377441406,199.80299377441406,199.88299560546875,199.77200317382812,199.8300018310547,0
2025-08-13 07:15:00+00:00,199.7740020751953,199.7740020751953,199.8090057373047,199.74600219726562,199.8040008544922,0
2025-08-13 07:20:00+00:00,199.67999267578125,199.67999267578125,199.78799438476562,199.6719970703125,199.77699279785156,0
2025-08-13 07:25:00+00:00,199.6959991455078,199.6959991455078,199.7209930419922,199.66799926757812,199.677001953125,0
2025-08-13 07:30:00+00:00,199.6739959716797,199.6739959716797,199.6999969482422,199.61000061035156,199.6959991455078,0
2025-08-13 07:35:00+00:00,199.677001953125,199.677001953125,199.7550048828125,199.656005859375,199.6750030517578,0
2025-08-13 07:40:00+00:00,199.7570037841797,199.7570037841797,199.77699279785156,199.6750030517578,199.6750030517578,0
2025-08-13 07:45:00+00:00,199.76199340820312,199.76199340820312,199.79400634765625,199.73800659179688,199.76100158691406,0
2025-08-13 07:50:00+00:00,199.76400756835938,199.76400756835938,199.7779998779297,199.7259979248047,199.75999450683594,0
2025-08-13 07:55:00+00:00,199.82200622558594,199.82200622558594,199.83200073242188,199.7570037841797,199.75999450683594,0
2025-08-13 08:00:00+00:00,199.7790069580078,199.7790069580078,199.82699584960938,199.75799560546875,199.82000732421875,0
2025-08-13 08:05:00+00:00,199.86399841308594,199.86399841308594,199.8679962158203,199.77099609375,199.7740020751953,0
2025-08-13 08:10:00+00:00,199.81500244140625,199.81500244140625,199.88499450683594,199.81100463867188,199.85899353027344,0
2025-08-13 08:15:00+00:00,199.843994140625,199.843994140625,199.86199951171875,199.76400756835938,199.81399536132812,0
2025-08-13 08:20:00+00:00,199.8260040283203,199.8260040283203,199.89599609375,199.80099487304688,199.84500122070312,0
2025-08-13 08:25:00+00:00,199.7550048828125,199.7550048828125,199.83900451660156,199.7209930419922,199.8249969482422,0
2025-08-13 08:30:00+00:00,199.71499633789062,199.71499633789062,199.7570037841797,199.677001953125,199.75100708007812,0
2025-08-13 08:35:00+00:00,199.73300170898438,199.73300170898438,199.74899291992188,199.6999969482422,199.7169952392578,0
2025-08-13 08:40:00+00:00,199.71299743652344,199.71299743652344,199.76499938964844,199.70899963378906,199.73300170898438,0
2025-08-13 08:45:00+00:00,199.5989990234375,199.5989990234375,199.7239990234375,199.59800720214844,199.71099853515625,0
2025-08-13 08:50:00+00:00,199.5570068359375,199.5570068359375,199.6490020751953,199.5489959716797,199.60499572753906,0
2025-08-13 08:55:00+00:00,199.64599609375,199.64599609375,199.66700744628906,199.54800415039062,199.5570068359375,0
2025-08-13 09:00:00+00:00,199.65199279785156,199.65199279785156,199.6540069580078,199.6060028076172,199.64599609375,0
2025-08-13 09:05:00+00:00,199.68800354003906,199.68800354003906,199.70599365234375,199.6300048828125,199.6479949951172,0
2025-08-13 09:10:00+00:00,199.70899963378906,199.70899963378906,199.71099853515625,199.62100219726562,199.6820068359375,0
2025-08-13 09:15:00+00:00,199.76699829101562,199.76699829101562,199.78700256347656,199.6999969482422,199.70799255371094,0
2025-08-13 09:20:00+00:00,199.7530059814453,199.7530059814453,199.7899932861328,199.70199584960938,199.76400756835938,0
2025-08-13 09:25:00+00:00,199.8159942626953,199.8159942626953,199.83399963378906,199.7550048828125,199.75799560546875,0
2025-08-13 09:30:00+00:00,199.8249969482422,199.8249969482422,199.84800720214844,199.80599975585938,199.81700134277344,0
2025-08-13 09:35:00+00:00,199.81399536132812,199.81399536132812,199.84800720214844,199.79200744628906,199.82400512695312,0
2025-08-13 09:40:00+00:00,199.80299377441406,199.80299377441406,199.85699462890625,199.7989959716797,199.81900024414062,0
2025-08-13 09:45:00+00:00,199.81199645996094,199.81199645996094,199.83200073242188,199.7760009765625,199.80499267578125,0
2025-08-13 09:50:00+00:00,199.83099365234375,199.83099365234375,199.83900451660156,199.7830047607422,199.80799865722656,0
2025-08-13 09:55:00+00:00,199.86000061035156,199.86000061035156,199.8780059814453,199.81500244140625,199.82899475097656,0
2025-08-13 10:00:00+00:00,199.88699340820312,199.88699340820312,199.89599609375,199.83900451660156,199.86199951171875,0
2025-08-13 10:05:00+00:00,199.87600708007812,199.87600708007812,199.9340057373047,199.8560028076172,199.88499450683594,0
2025-08-13 10:10:00+00:00,199.8990020751953,199.8990020751953,199.91299438476562,199.8280029296875,199.8699951171875,0
2025-08-13 10:15:00+00:00,199.91200256347656,199.91200256347656,199.93299865722656,199.88900756835938,199.8990020751953,0
2025-08-13 10:20:00+00:00,199.89500427246094,199.89500427246094,199.93499755859375,199.87899780273438,199.91400146484375,0
2025-08-13 10:25:00+00:00,199.89300537109375,199.89300537109375,199.9040069580078,199.86000061035156,199.89300537109375,0
2025-08-13 10:30:00+00:00,199.92799377441406,199.92799377441406,199.94000244140625,199.86199951171875,199.88900756835938,0
2025-08-13 10:35:00+00:00,199.89500427246094,199.89500427246094,199.95799255371094,199.88699340820312,199.9250030517578,0
2025-08-13 10:40:00+00:00,199.9429931640625,199.9429931640625,199.94400024414062,199.88699340820312,199.8990020751953,0
2025-08-13 10:45:00+00:00,199.95399475097656,199.95399475097656,199.9739990234375,199.9290008544922,199.94500732421875,0
2025-08-13 10:50:00+00:00,199.97500610351562,199.97500610351562,200.01499938964844,199.9550018310547,199.9550018310547,0
2025-08-13 10:55:00+00:00,200.00399780273438,200.00399780273438,200.02200317382812,199.97900390625,199.97999572753906,0
2025-08-13 11:00:00+00:00,199.9969940185547,199.9969940185547,200.0399932861328,199.9669952392578,200.0030059814453,0
2025-08-13 11:05:00+00:00,200.0679931640625,200.0679931640625,200.11599731445312,199.9980010986328,199.99899291992188,0
2025-08-13 11:10:00+00:00,200.10000610351562,200.10000610351562,200.11399841308594,200.0590057373047,200.07200622558594,0
2025-08-13 11:15:00+00:00,200.17100524902344,200.17100524902344,200.18299865722656,200.093994140625,200.09800720214844,0
2025-08-13 11:20:00+00:00,200.17999267578125,200.17999267578125,200.20399475097656,200.13299560546875,200.17599487304688,0
2025-08-13 11:25:00+00:00,200.20899963378906,200.20899963378906,200.24400329589844,200.15899658203125,200.18099975585938,0
2025-08-13 11:30:00+00:00,200.2209930419922,200.2209930419922,200.25399780273438,200.19400024414062,200.2050018310547,0
2025-08-13 11:35:00+00:00,200.2570037841797,200.2570037841797,200.2790069580078,200.20899963378906,200.22000122070312,0
2025-08-13 11:40:00+00:00,200.2220001220703,200.2220001220703,200.2740020751953,200.18699645996094,200.2570037841797,0
2025-08-13 11:45:00+00:00,200.16600036621094,200.16600036621094,200.23300170898438,200.13400268554688,200.22300720214844,0
2025-08-13 11:50:00+00:00,199.97300720214844,199.97300720214844,200.16900634765625,199.96299743652344,200.16700744628906,0
2025-08-13 11:55:00+00:00,199.9499969482422,199.9499969482422,200.01400756835938,199.9250030517578,199.9720001220703,0
2025-08-13 12:00:00+00:00,199.81399536132812,199.81399536132812,199.9980010986328,199.80999755859375,199.95199584960938,0
2025-08-13 12:05:00+00:00,199.83299255371094,199.83299255371094,199.8509979248047,199.7729949951172,199.81100463867188,0
2025-08-13 12:10:00+00:00,199.8520050048828,199.8520050048828,199.87100219726562,199.80599975585938,199.8249969482422,0
2025-08-13 12:15:00+00:00,199.86000061035156,199.86000061035156,199.87600708007812,199.79600524902344,199.84800720214844,0
2025-08-13 12:20:00+00:00,199.85000610351562,199.85000610351562,199.91000366210938,199.80799865722656,199.8520050048828,0
2025-08-13 12:25:00+00:00,199.81900024414062,199.81900024414062,199.9199981689453,199.8159942626953,199.8520050048828,0
2025-08-13 12:30:00+00:00,199.9080047607422,199.9080047607422,199.927001953125,199.81399536132812,199.82200622558594,0
2025-08-13 12:35:00+00:00,199.91200256347656,199.91200256347656,199.9239959716797,199.86300659179688,199.9080047607422,0
2025-08-13 12:40:00+00:00,199.93499755859375,199.93499755859375,199.968994140625,199.8990020751953,199.91299438476562,0
2025-08-13 12:45:00+00:00,199.96299743652344,199.96299743652344,199.9759979248047,199.927001953125,199.93499755859375,0
2025-08-13 12:50:00+00:00,199.91799926757812,199.91799926757812,199.9929962158203,199.91600036621094,199.96499633789062,0
2025-08-13 12:55:00+00:00,199.89199829101562,199.89199829101562,199.93299865722656,199.8730010986328,199.91900634765625,0
2025-08-13 13:00:00+00:00,199.8300018310547,199.8300018310547,199.9199981689453,199.80999755859375,199.88499450683594,0
2025-08-13 13:05:00+00:00,199.83799743652344,199.83799743652344,199.84800720214844,199.7740020751953,199.8260040283203,0
2025-08-13 13:10:00+00:00,199.83399963378906,199.83399963378906,199.875,199.81700134277344,199.83999633789062,0
2025-08-13 13:15:00+00:00,199.8979949951172,199.8979949951172,199.91400146484375,199.82400512695312,199.83299255371094,0
2025-08-13 13:20:00+00:00,199.8730010986328,199.8730010986328,199.92999267578125,199.86599731445312,199.8939971923828,0
2025-08-13 13:25:00+00:00,199.88999938964844,199.88999938964844,199.89500427246094,199.85299682617188,199.8820037841797,0
2025-08-13 13:30:00+00:00,199.8719940185547,199.8719940185547,199.91200256347656,199.843994140625,199.88600158691406,0
2025-08-13 13:35:00+00:00,199.86300659179688,199.86300659179688,199.87399291992188,199.79200744628906,199.87100219726562,0
2025-08-13 13:40:00+00:00,199.93299865722656,199.93299865722656,199.95199584960938,199.8260040283203,199.86500549316406,0
2025-08-13 13:45:00+00:00,199.95799255371094,199.95799255371094,199.97300720214844,199.8939971923828,199.93499755859375,0
2025-08-13 13:50:00+00:00,199.85800170898438,199.85800170898438,199.968994140625,199.8249969482422,199.96299743652344,0
2025-08-13 13:55:00+00:00,199.80799865722656,199.80799865722656,199.9080047607422,199.80799865722656,199.85699462890625,0
2025-08-13 14:00:00+00:00,199.8000030517578,199.8000030517578,199.8249969482422,199.77099609375,199.81700134277344,0
2025-08-13 14:05:00+00:00,199.8000030517578,199.8000030517578,199.85299682617188,199.73599243164062,199.79800415039062,0
2025-08-13 14:10:00+00:00,199.81300354003906,199.81300354003906,199.82699584960938,199.77200317382812,199.80099487304688,0
2025-08-13 14:15:00+00:00,199.8300018310547,199.8300018310547,199.8719940185547,199.80799865722656,199.80799865722656,0
2025-08-13 14:20:00+00:00,199.80999755859375,199.80999755859375,199.87399291992188,199.80799865722656,199.83399963378906,0
2025-08-13 14:25:00+00:00,199.84300231933594,199.84300231933594,199.85899353027344,199.802001953125,199.81399536132812,0
2025-08-13 14:30:00+00:00,199.86399841308594,199.86399841308594,199.88499450683594,199.82200622558594,199.843994140625,0
2025-08-13 14:35:00+00:00,199.91000366210938,199.91000366210938,199.927001953125,199.8470001220703,199.86199951171875,0
2025-08-13 14:40:00+00:00,199.8679962158203,199.8679962158203,199.92100524902344,199.85699462890625,199.90899658203125,0
2025-08-13 14:45:00+00:00,199.78599548339844,199.78599548339844,199.8719940185547,199.75900268554688,199.86599731445312,0
2025-08-13 14:50:00+00:00,199.6699981689453,199.6699981689453,199.802001953125,199.6529998779297,199.78700256347656,0
2025-08-13 14:55:00+00:00,199.7010040283203,199.7010040283203,199.7270050048828,199.6510009765625,199.66400146484375,0
2025-08-13 15:00:00+00:00,199.66200256347656,199.66200256347656,199.75100708007812,199.6540069580078,199.69900512695312,0
2025-08-13 15:05:00+00:00,199.552001953125,199.552001953125,199.66299438476562,199.5399932861328,199.66299438476562,0
2025-08-13 15:10:00+00:00,199.66000366210938,199.66000366210938,199.6699981689453,199.5540008544922,199.5570068359375,0
2025-08-13 15:15:00+00:00,199.71099853515625,199.71099853515625,199.71400451660156,199.64100646972656,199.66000366210938,0
2025-08-13 15:20:00+00:00,199.75900268554688,199.75900268554688,199.76499938964844,199.69400024414062,199.71299743652344,0
2025-08-13 15:25:00+00:00,199.7969970703125,199.7969970703125,199.82000732421875,199.73500061035156,199.75799560546875,0
2025-08-13 15:30:00+00:00,199.8489990234375,199.8489990234375,199.88099670410156,199.79100036621094,199.79400634765625,0
2025-08-13 15:35:00+00:00,199.82200622558594,199.82200622558594,199.8520050048828,199.78700256347656,199.84800720214844,0
2025-08-13 15:40:00+00:00,199.78700256347656,199.78700256347656,199.82200622558594,199.7550048828125,199.8179931640625,0
2025-08-13 15:45:00+00:00,199.86599731445312,199.86599731445312,199.8800048828125,199.781005859375,199.781005859375,0
2025-08-13 15:50:00+00:00,199.83599853515625,199.83599853515625,199.89199829101562,199.8350067138672,199.8679962158203,0
2025-08-13 15:55:00+00:00,199.8280029296875,199.8280029296875,199.85800170898438,199.7830047607422,199.8419952392578,0
2025-08-13 16:00:00+00:00,199.8800048828125,199.8800048828125,199.88299560546875,199.8159942626953,199.8280029296875,0
2025-08-13 16:05:00+00:00,199.9219970703125,199.9219970703125,199.93099975585938,199.86700439453125,199.88099670410156,0
2025-08-13 16:10:00+00:00,199.8769989013672,199.8769989013672,199.9219970703125,199.86500549316406,199.9199981689453,0
2025-08-13 16:15:00+00:00,199.8730010986328,199.8730010986328,199.88999938964844,199.83399963378906,199.8800048828125,0
2025-08-13 16:20:00+00:00,199.875,199.875,199.90199279785156,199.85899353027344,199.8719940185547,0
2025-08-13 16:25:00+00:00,199.91200256347656,199.91200256347656,199.9290008544922,199.86599731445312,199.8730010986328,0
2025-08-13 16:30:00+00:00,199.947998046875,199.947998046875,199.947998046875,199.89599609375,199.91099548339844,0
2025-08-13 16:35:00+00:00,199.9499969482422,199.9499969482422,199.96099853515625,199.93499755859375,199.9459991455078,0
2025-08-13 16:40:00+00:00,199.92999267578125,199.92999267578125,199.96600341796875,199.91400146484375,199.95199584960938,0
2025-08-13 16:45:00+00:00,199.96400451660156,199.96400451660156,199.97999572753906,199.9239959716797,199.93099975585938,0
2025-08-13 16:50:00+00:00,199.97000122070312,199.97000122070312,199.98399353027344,199.9429931640625,199.96099853515625,0
2025-08-13 16:55:00+00:00,199.98899841308594,199.98899841308594,200.00100708007812,199.9409942626953,199.9759979248047,0
2025-08-13 17:00:00+00:00,200.0070037841797,200.0070037841797,200.02699279785156,199.99400329589844,199.99400329589844,0
2025-08-13 17:05:00+00:00,200.01199340820312,200.01199340820312,200.03799438476562,199.9980010986328,200.00599670410156,0
2025-08-13 17:10:00+00:00,200.02000427246094,200.02000427246094,200.03500366210938,199.98800659179688,200.01600646972656,0
2025-08-13 17:15:00+00:00,199.99899291992188,199.99899291992188,200.03700256347656,199.9770050048828,200.02200317382812,0
2025-08-13 17:20:00+00:00,200.0189971923828,200.0189971923828,200.03199768066406,199.99099731445312,200.00100708007812,0
2025-08-13 17:25:00+00:00,200.0050048828125,200.0050048828125,200.0260009765625,199.98800659179688,200.01699829101562,0
2025-08-13 17:30:00+00:00,199.97300720214844,199.97300720214844,200.0070037841797,199.968994140625,200.0019989013672,0
2025-08-13 17:35:00+00:00,199.96499633789062,199.96499633789062,199.98199462890625,199.9459991455078,199.9759979248047,0
2025-08-13 17:40:00+00:00,199.98199462890625,199.98199462890625,199.9949951171875,199.95799255371094,199.96600341796875,0
2025-08-13 17:45:00+00:00,200.02999877929688,200.02999877929688,200.03199768066406,199.96600341796875,199.98199462890625,0
2025-08-13 17:50:00+00:00,200.03900146484375,200.03900146484375,200.05599975585938,200.01800537109375,200.02499389648438,0
2025-08-13 17:55:00+00:00,200.01400756835938,200.01400756835938,200.0489959716797,200.00799560546875,200.0399932861328,0
2025-08-13 18:00:00+00:00,200.09300231933594,200.09300231933594,200.0989990234375,200.0070037841797,200.0070037841797,0
2025-08-13 18:05:00+00:00,200.125,200.125,200.14100646972656,200.08700561523438,200.093994140625,0
2025-08-13 18:10:00+00:00,200.12600708007812,200.12600708007812,200.14599609375,200.12100219726562,200.12399291992188,0
2025-08-13 18:15:00+00:00,200.09100341796875,200.09100341796875,200.13400268554688,200.0749969482422,200.1269989013672,0
2025-08-13 18:20:00+00:00,200.11300659179688,200.11300659179688,200.11399841308594,200.0780029296875,200.08999633789062,0
2025-08-13 18:25:00+00:00,200.0850067138672,200.0850067138672,200.1179962158203,200.08299255371094,200.11399841308594,0
2025-08-13 18:30:00+00:00,200.06700134277344,200.06700134277344,200.0970001220703,200.06100463867188,200.08299255371094,0
