Timestamp,Open,High,Low,Close,Close,Volume
,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X,GBPJPY=X
2025-06-20 00:00:00+00:00,195.71499633789062,195.93699645996094,195.677001953125,195.91299438476562,195.91299438476562,0
2025-06-20 01:00:00+00:00,195.91000366210938,196.01699829101562,195.79600524902344,195.8990020751953,195.8990020751953,0
2025-06-20 02:00:00+00:00,195.89199829101562,195.97500610351562,195.83799743652344,195.8820037841797,195.8820037841797,0
2025-06-20 03:00:00+00:00,195.88600158691406,196.11599731445312,195.8520050048828,196.0800018310547,196.0800018310547,0
2025-06-20 04:00:00+00:00,196.08299255371094,196.21600341796875,196.0330047607422,196.1529998779297,196.1529998779297,0
2025-06-20 05:00:00+00:00,196.1540069580078,196.32899475097656,196.13400268554688,196.29200744628906,196.29200744628906,0
2025-06-20 06:00:00+00:00,196.2760009765625,196.28799438476562,195.76600646972656,195.78199768066406,195.78199768066406,0
2025-06-20 07:00:00+00:00,195.78799438476562,196.01400756835938,195.69000244140625,195.96200561523438,195.96200561523438,0
2025-06-20 08:00:00+00:00,195.95799255371094,196.09800720214844,195.8090057373047,196.0540008544922,196.0540008544922,0
2025-06-20 09:00:00+00:00,196.05599975585938,196.1300048828125,195.91400146484375,196.11500549316406,196.11500549316406,0
2025-06-20 10:00:00+00:00,196.1179962158203,196.2949981689453,196.03599548339844,196.27200317382812,196.27200317382812,0
2025-06-20 11:00:00+00:00,196.26300048828125,196.53199768066406,196.20700073242188,196.50799560546875,196.50799560546875,0
2025-06-20 12:00:00+00:00,196.50799560546875,196.59500122070312,196.37100219726562,196.5679931640625,196.5679931640625,0
2025-06-20 13:00:00+00:00,196.56900024414062,196.7030029296875,196.52000427246094,196.5709991455078,196.5709991455078,0
2025-06-20 14:00:00+00:00,196.57000732421875,196.69200134277344,196.24000549316406,196.46499633789062,196.46499633789062,0
2025-06-20 15:00:00+00:00,196.46800231933594,196.57699584960938,196.38400268554688,196.48300170898438,196.48300170898438,0
2025-06-20 16:00:00+00:00,196.47900390625,196.5850067138672,196.43800354003906,196.45700073242188,196.45700073242188,0
2025-06-20 17:00:00+00:00,196.45599365234375,196.53500366210938,196.39100646972656,196.4949951171875,196.4949951171875,0
2025-06-20 18:00:00+00:00,196.49400329589844,196.63600158691406,196.4510040283203,196.5469970703125,196.5469970703125,0
2025-06-20 19:00:00+00:00,196.54800415039062,196.64599609375,196.51199340820312,196.5570068359375,196.5570068359375,0
2025-06-20 20:00:00+00:00,196.5489959716797,196.5989990234375,196.3730010986328,196.45399475097656,196.45399475097656,0
2025-06-20 21:00:00+00:00,196.5030059814453,196.5030059814453,196.5030059814453,196.5030059814453,196.5030059814453,0
2025-06-22 23:00:00+00:00,196.5279998779297,196.58200073242188,196.41000366210938,196.43299865722656,196.43299865722656,0
2025-06-23 00:00:00+00:00,196.4250030517578,196.58700561523438,196.2989959716797,196.56199645996094,196.56199645996094,0
2025-06-23 01:00:00+00:00,196.56100463867188,196.93699645996094,196.48699951171875,196.86000061035156,196.86000061035156,0
2025-06-23 02:00:00+00:00,196.86199951171875,196.90199279785156,196.63600158691406,196.75799560546875,196.75799560546875,0
2025-06-23 03:00:00+00:00,196.76400756835938,196.88299560546875,196.7220001220703,196.82400512695312,196.82400512695312,0
2025-06-23 04:00:00+00:00,196.82400512695312,197.21099853515625,196.81900024414062,197.09800720214844,197.09800720214844,0
2025-06-23 05:00:00+00:00,197.09800720214844,197.75599670410156,197.093994140625,197.5760040283203,197.5760040283203,0
2025-06-23 06:00:00+00:00,197.5760040283203,198.01499938964844,197.54800415039062,197.73399353027344,197.73399353027344,0
2025-06-23 07:00:00+00:00,197.73800659179688,198.03500366210938,197.60299682617188,198.0290069580078,198.0290069580078,0
2025-06-23 08:00:00+00:00,198.01300048828125,198.1959991455078,197.9499969482422,198.0050048828125,198.0050048828125,0
2025-06-23 09:00:00+00:00,198.00399780273438,198.09300231933594,197.73899841308594,197.91000366210938,197.91000366210938,0
2025-06-23 10:00:00+00:00,197.91099548339844,198.02200317382812,197.83099365234375,197.99600219726562,197.99600219726562,0
2025-06-23 11:00:00+00:00,197.9949951171875,198.0540008544922,197.43099975585938,197.68600463867188,197.68600463867188,0
2025-06-23 12:00:00+00:00,197.6820068359375,197.7259979248047,197.24600219726562,197.41000366210938,197.41000366210938,0
2025-06-23 13:00:00+00:00,197.41200256347656,197.8699951171875,197.2969970703125,197.76600646972656,197.76600646972656,0
2025-06-23 14:00:00+00:00,197.7530059814453,197.83399963378906,197.55499267578125,197.6840057373047,197.6840057373047,0
2025-06-23 15:00:00+00:00,197.68499755859375,197.77499389648438,197.54800415039062,197.57400512695312,197.57400512695312,0
2025-06-23 16:00:00+00:00,197.5760040283203,197.6300048828125,197.3090057373047,197.468994140625,197.468994140625,0
2025-06-23 17:00:00+00:00,197.4720001220703,197.8520050048828,197.4409942626953,197.6840057373047,197.6840057373047,0
2025-06-23 18:00:00+00:00,197.68499755859375,197.69500732421875,197.47799682617188,197.61399841308594,197.61399841308594,0
2025-06-23 19:00:00+00:00,197.6199951171875,197.71099853515625,197.56900024414062,197.68800354003906,197.68800354003906,0
2025-06-23 20:00:00+00:00,197.68699645996094,197.6959991455078,197.552001953125,197.6230010986328,197.6230010986328,0
2025-06-23 21:00:00+00:00,197.60000610351562,197.6959991455078,197.33999633789062,197.5590057373047,197.5590057373047,0
2025-06-23 22:00:00+00:00,197.55799865722656,197.68699645996094,197.38400268554688,197.58200073242188,197.58200073242188,0
2025-06-23 23:00:00+00:00,197.57000732421875,197.66700744628906,197.45700073242188,197.65199279785156,197.65199279785156,0
2025-06-24 00:00:00+00:00,197.64500427246094,197.6529998779297,197.24000549316406,197.2740020751953,197.2740020751953,0
2025-06-24 01:00:00+00:00,197.26499938964844,197.38400268554688,197.1439971923828,197.24899291992188,197.24899291992188,0
2025-06-24 02:00:00+00:00,197.25,197.2760009765625,197.0800018310547,197.21499633789062,197.21499633789062,0
2025-06-24 03:00:00+00:00,197.2169952392578,197.26199340820312,197.0189971923828,197.23699951171875,197.23699951171875,0
2025-06-24 04:00:00+00:00,197.23899841308594,197.30799865722656,197.16400146484375,197.25599670410156,197.25599670410156,0
2025-06-24 05:00:00+00:00,197.2570037841797,197.36500549316406,197.10899353027344,197.17100524902344,197.17100524902344,0
2025-06-24 06:00:00+00:00,197.1699981689453,197.33099365234375,197.05599975585938,197.2030029296875,197.2030029296875,0
2025-06-24 07:00:00+00:00,197.19900512695312,197.38900756835938,196.93800354003906,197.3280029296875,197.3280029296875,0
2025-06-24 08:00:00+00:00,197.33200073242188,197.36399841308594,197.06700134277344,197.32899475097656,197.32899475097656,0
2025-06-24 09:00:00+00:00,197.3280029296875,197.57899475097656,197.2310028076172,197.28900146484375,197.28900146484375,0
2025-06-24 10:00:00+00:00,197.28799438476562,197.49099731445312,197.2050018310547,197.44700622558594,197.44700622558594,0
2025-06-24 11:00:00+00:00,197.4499969482422,197.54100036621094,197.3000030517578,197.33999633789062,197.33999633789062,0
2025-06-24 12:00:00+00:00,197.3419952392578,197.4250030517578,197.14599609375,197.19400024414062,197.19400024414062,0
2025-06-24 13:00:00+00:00,197.19400024414062,197.35800170898438,197.08200073242188,197.2519989013672,197.2519989013672,0
2025-06-24 14:00:00+00:00,197.2530059814453,197.26100158691406,196.95899963378906,197.16200256347656,197.16200256347656,0
2025-06-24 15:00:00+00:00,197.16099548339844,197.31500244140625,197.04299926757812,197.26499938964844,197.26499938964844,0
2025-06-24 16:00:00+00:00,197.26600646972656,197.36399841308594,197.08299255371094,197.16400146484375,197.16400146484375,0
2025-06-24 17:00:00+00:00,197.15699768066406,197.35400390625,197.093994140625,197.34100341796875,197.34100341796875,0
2025-06-24 18:00:00+00:00,197.33999633789062,197.36500549316406,197.1320037841797,197.2169952392578,197.2169952392578,0
2025-06-24 19:00:00+00:00,197.218994140625,197.25,197.1529998779297,197.1750030517578,197.1750030517578,0
2025-06-24 20:00:00+00:00,197.17799377441406,197.3040008544922,197.14199829101562,197.25,197.25,0
2025-06-24 21:00:00+00:00,197.23399353027344,197.52999877929688,197.05799865722656,197.0760040283203,197.0760040283203,0
2025-06-24 22:00:00+00:00,197.07899475097656,197.33799743652344,197.07200622558594,197.29800415039062,197.29800415039062,0
2025-06-24 23:00:00+00:00,197.29299926757812,197.36599731445312,197.13499450683594,197.3260040283203,197.3260040283203,0
2025-06-25 00:00:00+00:00,197.32400512695312,197.48599243164062,197.14199829101562,197.2899932861328,197.2899932861328,0
